7BHOCLm5ZYpbOB1nVjAj2i,"I Do Not Want This","Nine Inch Nails",https://open.spotify.com/track/7BHOCLm5ZYpbOB1nVjAj2i,spotify:track:7BHOCLm5ZYpbOB1nVjAj2i
44RkSiqtWOJf16XkJbHJ39,"Big Man With A Gun","Nine Inch Nails",https://open.spotify.com/track/44RkSiqtWOJf16XkJbHJ39,spotify:track:44RkSiqtWOJf16XkJbHJ39
1Rn5TLiCpbtZLlXCUel5Ge,Reptile,"Nine Inch Nails",https://open.spotify.com/track/1Rn5TLiCpbtZLlXCUel5Ge,spotify:track:1Rn5TLiCpbtZLlXCUel5Ge
06E2wdQZkuZCErWNK26l0U,Hurt,"Nine Inch Nails",https://open.spotify.com/track/06E2wdQZkuZCErWNK26l0U,spotify:track:06E2wdQZkuZCErWNK26l0U
2oDqmfa2g8W893LlwJG1qu,Closer,"Nine Inch Nails",https://open.spotify.com/track/2oDqmfa2g8W893LlwJG1qu,spotify:track:2oDqmfa2g8W893LlwJG1qu
3ckd4YA4LcD3j50rfIVwUe,"Head Like A Hole","Nine Inch Nails",https://open.spotify.com/track/3ckd4YA4LcD3j50rfIVwUe,spotify:track:3ckd4YA4LcD3j50rfIVwUe
14tKBoKXxGakkoEmYuFfor,"The Perfect Drug","Nine Inch Nails",https://open.spotify.com/track/14tKBoKXxGakkoEmYuFfor,spotify:track:14tKBoKXxGakkoEmYuFfor
3aN2V18W3EiW7eg5tHALpF,"We're In This Together","Nine Inch Nails",https://open.spotify.com/track/3aN2V18W3EiW7eg5tHALpF,spotify:track:3aN2V18W3EiW7eg5tHALpF
0XfNjyJcb7d2ZAscVM4K7J,Wish,"Nine Inch Nails",https://open.spotify.com/track/0XfNjyJcb7d2ZAscVM4K7J,spotify:track:0XfNjyJcb7d2ZAscVM4K7J
0yUyPe5c1o5cCyV7aJkz6F,"Somewhat Damaged","Nine Inch Nails",https://open.spotify.com/track/0yUyPe5c1o5cCyV7aJkz6F,spotify:track:0yUyPe5c1o5cCyV7aJkz6F
44sz0rNbTA687rs9CYi0IN,"The Day The World Went Away","Nine Inch Nails",https://open.spotify.com/track/44sz0rNbTA687rs9CYi0IN,spotify:track:44sz0rNbTA687rs9CYi0IN
